Part Type,ID,Operation,Date,Status
A,4601,Op3,06/05/2025 06:06 AM,Scrap
D,5942,Op2,02/24/2025 05:35 AM,Good
D,3318,Op2,04/13/2025 06:06 AM,Good
C,5763,Op2,09/16/2025 05:20 PM,Scrap
C,8393,Op4,06/10/2025 01:30 PM,Scrap
C,1657,Op1,08/06/2025 12:29 PM,Review
B,3516,Op1,03/21/2025 09:22 PM,Scrap
A,7381,Op2,06/10/2025 05:39 PM,Scrap
B,5447,Op2,10/06/2025 01:15 AM,Good
A,3562,Op4,10/22/2025 06:57 PM,Review
C,8951,Op1,12/18/2025 06:46 AM,Review
D,5428,Op4,01/17/2025 08:55 AM,Review
C,7738,Op3,11/27/2025 10:13 PM,Review
D,8304,Op4,10/29/2025 06:03 PM,Good
D,4862,Op1,10/25/2025 09:36 PM,Good
C,6800,Op1,01/20/2025 12:10 AM,Review
C,4978,Op3,05/10/2025 10:43 PM,Review
C,3376,Op3,04/20/2025 04:27 PM,Good
C,7656,Op2,03/30/2025 12:00 PM,Good
B,7765,Op3,07/06/2025 12:03 PM,Review
C,2523,Op2,08/13/2025 03:12 AM,Review
C,5794,Op1,12/29/2025 01:39 PM,Scrap
C,4042,Op4,12/23/2025 08:55 PM,Scrap
C,9749,Op4,10/02/2025 09:48 PM,Good
B,5857,Op2,05/11/2025 01:11 AM,Scrap
C,6354,Op3,12/31/2025 04:35 PM,Good
C,4624,Op2,02/07/2025 09:30 AM,Review
C,1561,Op3,06/17/2025 02:52 AM,Good
A,1231,Op3,03/28/2025 02:06 PM,Review
C,5475,Op1,05/17/2025 03:40 PM,Review
B,4492,Op2,02/22/2025 03:20 PM,Good
A,1305,Op4,05/26/2025 10:08 AM,Scrap
B,9957,Op3,01/13/2026 05:02 AM,Review
B,9449,Op2,12/12/2025 02:07 AM,Scrap
B,2068,Op2,08/27/2025 10:26 PM,Review
C,6511,Op4,02/04/2025 01:02 PM,Good
C,5499,Op4,06/16/2025 01:08 PM,Scrap
C,8628,Op1,08/15/2025 04:50 AM,Review
B,2440,Op1,03/19/2025 03:33 PM,Review
A,2820,Op3,11/19/2025 09:46 AM,Scrap
B,6208,Op3,07/11/2025 02:37 AM,Review
A,4894,Op1,08/31/2025 07:31 AM,Review
D,4730,Op4,11/13/2025 01:34 AM,Good
C,3612,Op2,08/20/2025 06:32 PM,Scrap
C,6561,Op3,07/17/2025 12:56 PM,Scrap
C,1821,Op3,05/23/2025 04:00 PM,Review
A,9810,Op1,01/21/2025 01:06 PM,Review
A,6943,Op2,09/01/2025 08:22 PM,Review
C,3938,Op4,05/05/2025 08:05 PM,Good
D,7683,Op2,09/01/2025 11:49 PM,Review
B,2455,Op4,10/18/2025 05:48 PM,Good
C,9107,Op2,11/03/2025 06:29 AM,Scrap
C,9248,Op4,01/21/2025 08:21 AM,Review
C,7205,Op4,12/19/2025 03:20 AM,Review
A,1456,Op4,04/06/2025 10:41 AM,Scrap
D,7002,Op3,10/30/2025 05:39 AM,Good
C,5790,Op4,11/17/2025 02:39 PM,Scrap
B,5723,Op2,09/29/2025 10:31 AM,Review
C,1719,Op1,05/31/2025 02:44 PM,Scrap
C,8289,Op4,08/13/2025 01:58 PM,Good
C,7689,Op2,04/04/2025 03:17 AM,Review
C,8503,Op3,01/28/2025 10:06 PM,Review
A,7086,Op4,11/01/2025 09:25 PM,Good
D,7250,Op2,10/01/2025 09:28 PM,Review
C,6362,Op4,01/16/2025 07:54 PM,Good
D,1217,Op2,07/09/2025 04:39 AM,Review
B,8539,Op2,05/03/2025 03:17 AM,Scrap
C,2819,Op4,10/28/2025 04:11 AM,Good
D,9768,Op3,04/23/2025 11:31 AM,Good
D,5986,Op2,04/14/2025 08:46 PM,Good
A,5985,Op4,11/02/2025 12:50 PM,Scrap
B,2483,Op1,10/05/2025 05:35 PM,Good
B,2113,Op2,05/30/2025 11:37 AM,Good
D,1414,Op2,01/23/2025 12:20 PM,Scrap
B,7559,Op2,04/23/2025 10:59 PM,Scrap
B,8983,Op1,03/07/2025 04:29 PM,Scrap
A,6700,Op3,05/02/2025 10:44 PM,Good
C,4270,Op4,05/17/2025 08:26 AM,Review
B,3033,Op4,08/18/2025 07:03 PM,Scrap
B,5305,Op3,11/02/2025 12:11 PM,Good
D,1220,Op4,04/12/2025 07:59 PM,Review
C,2911,Op3,04/20/2025 05:13 AM,Review
D,2236,Op2,07/24/2025 09:46 PM,Review
A,6667,Op4,11/23/2025 02:37 AM,Good
D,7842,Op2,08/07/2025 11:04 AM,Good
D,9760,Op1,12/25/2025 03:24 PM,Good
C,2814,Op3,10/02/2025 08:00 AM,Scrap
D,2818,Op2,09/27/2025 05:58 AM,Scrap
A,5278,Op3,10/16/2025 05:55 PM,Review
C,8982,Op1,02/22/2025 12:12 AM,Good
A,6979,Op4,03/21/2025 02:49 AM,Scrap
C,6299,Op3,07/26/2025 03:28 AM,Review
B,6133,Op2,05/26/2025 07:31 AM,Review
C,9112,Op4,05/19/2025 02:44 PM,Review
B,2749,Op3,02/06/2025 10:11 AM,Scrap
C,7629,Op4,04/15/2025 09:47 PM,Scrap
C,2050,Op4,03/16/2025 08:44 AM,Good
C,4751,Op1,10/09/2025 08:33 PM,Review
B,4153,Op4,10/26/2025 10:44 PM,Good
D,1008,Op4,01/11/2026 12:25 AM,Review
C,8236,Op1,07/17/2025 09:51 PM,Scrap
B,2903,Op1,03/09/2025 06:18 PM,Review
D,9905,Op2,12/01/2025 02:16 AM,Good
D,9908,Op4,06/14/2025 06:35 AM,Good
A,8208,Op2,07/10/2025 07:01 PM,Scrap
B,7896,Op1,06/17/2025 07:44 AM,Scrap
C,3479,Op4,08/06/2025 12:01 PM,Good
C,8677,Op4,09/01/2025 04:08 PM,Review
C,5830,Op3,06/06/2025 03:26 AM,Review
D,7948,Op2,11/10/2025 02:30 PM,Review
D,6223,Op3,03/31/2025 12:13 PM,Good
A,7785,Op3,04/20/2025 12:13 AM,Good
A,2429,Op2,11/14/2025 11:56 AM,Review
C,1763,Op1,07/17/2025 03:41 AM,Scrap
B,8629,Op2,03/28/2025 09:42 PM,Good
D,2636,Op2,09/16/2025 05:51 PM,Scrap
B,1892,Op1,07/28/2025 01:55 PM,Good
C,8490,Op1,08/10/2025 03:51 AM,Scrap
D,7351,Op3,04/17/2025 01:08 PM,Scrap
B,7535,Op2,07/03/2025 07:55 PM,Review
B,6480,Op1,09/19/2025 11:44 AM,Review
C,3062,Op2,03/04/2025 12:52 PM,Review
D,6360,Op4,05/16/2025 09:13 AM,Good
A,2137,Op2,08/01/2025 12:02 PM,Review
C,6498,Op4,06/26/2025 02:54 AM,Good
D,9357,Op2,09/13/2025 01:42 PM,Review
B,7527,Op1,06/21/2025 11:04 PM,Scrap
A,9122,Op4,05/19/2025 04:14 PM,Scrap
B,8144,Op1,10/15/2025 03:07 PM,Good
D,2228,Op4,12/22/2025 07:20 AM,Review
A,3379,Op3,03/11/2025 09:53 AM,Good
A,8202,Op4,10/16/2025 05:27 PM,Good
C,7060,Op3,11/16/2025 01:53 PM,Review
B,7751,Op4,12/05/2025 04:47 AM,Good
A,8658,Op2,10/08/2025 04:52 PM,Good
C,7981,Op4,07/02/2025 02:16 PM,Good
A,7325,Op1,11/02/2025 02:32 PM,Scrap
B,7066,Op2,06/21/2025 08:06 PM,Good
B,6531,Op1,08/31/2025 09:28 PM,Good
C,4158,Op4,06/19/2025 07:57 AM,Scrap
A,9668,Op4,08/31/2025 04:20 PM,Good
B,4399,Op3,12/26/2025 02:59 PM,Review
C,5168,Op3,10/04/2025 03:30 PM,Scrap
A,6293,Op4,06/18/2025 11:27 AM,Good
D,5674,Op2,02/02/2025 10:26 PM,Review
C,6084,Op1,10/04/2025 02:51 PM,Good
B,5666,Op1,07/20/2025 11:38 AM,Review
A,4470,Op4,01/06/2026 04:50 AM,Scrap
D,7716,Op2,03/17/2025 10:13 AM,Good
D,9999,Op3,06/12/2025 01:13 AM,Review
A,6626,Op3,07/07/2025 10:04 AM,Review
C,8280,Op4,07/05/2025 02:00 PM,Good
D,7558,Op3,04/05/2025 02:51 PM,Scrap
C,1238,Op2,08/14/2025 10:07 AM,Review
B,2010,Op4,11/28/2025 06:57 AM,Review
A,1007,Op3,09/05/2025 09:40 PM,Scrap
D,7136,Op4,02/28/2025 11:27 PM,Scrap
B,5092,Op3,01/08/2026 08:33 PM,Scrap
C,2728,Op4,11/05/2025 08:46 PM,Scrap
A,7582,Op2,12/20/2025 05:38 AM,Good
D,9843,Op2,05/02/2025 01:30 AM,Scrap
C,7859,Op1,08/21/2025 09:10 PM,Review
A,3641,Op3,12/04/2025 10:03 AM,Scrap
C,2843,Op2,11/01/2025 02:32 AM,Scrap
D,7604,Op1,10/19/2025 06:22 PM,Good
C,1469,Op2,02/01/2025 11:41 AM,Good
B,2546,Op4,01/01/2026 03:12 AM,Good
D,9250,Op3,11/12/2025 02:11 AM,Review
C,2736,Op2,07/07/2025 11:50 AM,Review
A,6085,Op3,02/28/2025 10:01 AM,Scrap
C,2578,Op4,04/03/2025 10:07 PM,Review
A,8866,Op2,04/13/2025 07:49 PM,Scrap
A,7822,Op2,07/14/2025 12:16 PM,Scrap
B,4393,Op2,11/30/2025 12:18 PM,Review
D,3907,Op3,03/17/2025 06:41 PM,Scrap
B,1850,Op1,06/20/2025 04:11 AM,Scrap
D,7971,Op4,05/08/2025 07:42 PM,Good
A,7860,Op2,01/21/2025 02:27 PM,Scrap
A,8932,Op3,02/23/2025 12:35 PM,Good
B,5993,Op1,10/02/2025 10:17 PM,Scrap
A,6987,Op2,09/22/2025 02:43 AM,Review
A,9370,Op4,07/31/2025 03:49 AM,Scrap
A,2277,Op1,04/19/2025 11:50 PM,Scrap
B,7059,Op4,07/12/2025 05:12 PM,Good
D,4448,Op3,09/04/2025 06:15 PM,Scrap
B,9879,Op2,12/21/2025 11:02 PM,Review
B,4967,Op3,01/19/2025 01:43 PM,Scrap
B,2444,Op3,09/04/2025 07:41 PM,Review
A,4923,Op1,03/28/2025 01:28 PM,Scrap
B,3716,Op3,09/18/2025 11:56 AM,Scrap
A,8134,Op4,10/23/2025 10:20 AM,Scrap
C,1652,Op4,02/16/2025 08:19 PM,Scrap
A,4818,Op4,12/25/2025 08:58 PM,Review
B,5507,Op3,04/08/2025 03:21 AM,Good
B,2407,Op4,08/16/2025 02:14 PM,Good
B,3397,Op1,08/17/2025 10:38 AM,Scrap
C,1557,Op3,05/04/2025 05:04 PM,Scrap
D,5382,Op2,04/04/2025 05:35 PM,Review
A,5368,Op1,03/30/2025 01:33 PM,Review
D,4598,Op3,12/11/2025 10:30 PM,Good
D,1270,Op4,03/13/2025 08:37 AM,Good
C,3858,Op2,03/31/2025 06:37 AM,Good
B,4804,Op2,08/02/2025 05:05 AM,Good
C,3442,Op3,04/18/2025 12:55 PM,Good
C,6568,Op2,03/11/2025 07:50 PM,Scrap
D,4143,Op2,09/07/2025 12:44 PM,Scrap
C,3534,Op4,11/25/2025 06:09 PM,Review
C,8272,Op3,01/17/2025 05:58 AM,Scrap
B,9649,Op2,09/06/2025 03:51 AM,Scrap
C,9547,Op1,07/26/2025 06:15 AM,Scrap
A,1150,Op4,05/28/2025 11:47 AM,Scrap
D,8619,Op3,05/05/2025 05:40 AM,Review
C,8832,Op3,03/26/2025 05:18 AM,Good
A,7215,Op2,01/22/2025 10:05 AM,Review
D,7508,Op2,03/15/2025 12:59 PM,Good
A,9072,Op2,10/06/2025 03:27 PM,Good
C,9181,Op4,02/07/2025 08:32 AM,Scrap
A,6603,Op2,01/17/2025 03:39 PM,Good
C,3319,Op2,03/28/2025 12:01 AM,Good
A,3857,Op4,10/19/2025 05:52 PM,Good
A,9851,Op1,02/12/2025 01:28 PM,Good
D,6763,Op4,03/14/2025 06:31 PM,Good
A,4300,Op1,01/14/2026 01:14 PM,Scrap
A,8286,Op3,02/06/2025 08:38 PM,Good
C,7118,Op1,08/30/2025 11:37 PM,Review
C,2741,Op4,11/18/2025 08:30 AM,Good
A,5536,Op2,05/06/2025 02:15 AM,Review
D,7450,Op4,08/26/2025 10:45 AM,Scrap
D,4777,Op3,05/11/2025 02:35 PM,Review
D,9229,Op3,08/04/2025 01:34 PM,Scrap
A,1076,Op1,11/09/2025 10:24 AM,Scrap
D,4082,Op1,03/15/2025 10:56 PM,Good
D,8205,Op3,11/14/2025 05:35 PM,Review
A,6445,Op1,05/07/2025 06:31 PM,Scrap
C,8418,Op1,12/09/2025 11:51 PM,Good
A,7797,Op2,01/11/2026 03:17 PM,Good
B,6859,Op2,12/23/2025 04:52 AM,Scrap
A,6713,Op3,05/03/2025 10:34 AM,Review
B,9396,Op1,03/15/2025 11:49 PM,Review
B,3781,Op3,03/23/2025 12:17 AM,Review
A,8410,Op3,09/01/2025 03:36 AM,Scrap
B,5385,Op1,06/01/2025 03:11 AM,Scrap
C,5667,Op1,07/06/2025 08:18 AM,Scrap
B,2990,Op2,08/16/2025 09:48 AM,Good
A,8359,Op1,09/06/2025 12:32 AM,Review
C,9048,Op4,11/11/2025 10:38 AM,Scrap
B,6411,Op4,05/27/2025 04:52 AM,Good
D,3566,Op1,07/12/2025 04:17 PM,Scrap
A,4860,Op1,07/25/2025 11:03 PM,Scrap
C,7611,Op4,05/29/2025 06:20 AM,Review
C,9603,Op2,01/15/2026 03:12 PM,Scrap
D,7790,Op1,08/30/2025 11:06 AM,Good
D,3326,Op2,08/15/2025 03:53 PM,Good
D,6069,Op3,03/14/2025 09:24 PM,Review
B,2900,Op3,10/25/2025 02:20 AM,Good
C,2726,Op4,10/08/2025 10:55 PM,Good
A,4100,Op2,08/26/2025 08:44 PM,Scrap
A,9342,Op4,08/24/2025 09:54 PM,Scrap
B,1803,Op1,12/08/2025 02:29 AM,Good
C,4772,Op2,05/23/2025 09:18 AM,Scrap
D,1294,Op4,01/09/2026 09:36 PM,Scrap
D,7744,Op2,07/13/2025 11:30 PM,Review
D,1123,Op2,06/21/2025 03:53 AM,Review
C,2510,Op3,02/09/2025 08:57 AM,Good
D,6862,Op4,07/21/2025 06:55 PM,Scrap
B,8870,Op4,10/11/2025 05:00 PM,Scrap
B,3228,Op1,01/03/2026 01:11 PM,Good
C,6847,Op3,09/03/2025 05:39 PM,Good
A,8985,Op3,09/15/2025 10:54 PM,Review
A,4516,Op4,04/03/2025 11:25 PM,Review
C,3605,Op2,09/11/2025 01:26 PM,Scrap
A,7643,Op2,01/10/2026 09:24 AM,Review
D,7318,Op4,12/15/2025 08:45 AM,Scrap
B,8406,Op3,12/23/2025 10:16 AM,Good
C,9979,Op1,07/12/2025 08:48 AM,Good
B,6041,Op1,09/22/2025 12:36 AM,Good
B,1425,Op2,01/13/2026 03:19 AM,Scrap
B,1765,Op2,01/30/2025 08:33 AM,Good
D,9623,Op1,07/11/2025 09:45 PM,Review
D,6342,Op4,04/05/2025 07:04 PM,Good
B,3097,Op3,11/21/2025 06:22 AM,Good
D,4101,Op3,11/07/2025 10:44 PM,Good
A,5297,Op4,12/12/2025 12:15 PM,Good
B,8879,Op1,09/22/2025 04:34 PM,Scrap
B,2588,Op2,11/09/2025 10:20 PM,Good
C,3056,Op2,03/08/2025 03:15 AM,Scrap
B,3022,Op2,02/14/2025 03:46 AM,Scrap
B,1129,Op1,12/11/2025 02:31 AM,Good
D,1446,Op3,09/17/2025 09:17 AM,Scrap
B,5316,Op1,06/16/2025 10:51 PM,Good
A,1886,Op1,10/31/2025 12:02 AM,Review
D,9353,Op3,05/19/2025 05:36 AM,Good
C,8021,Op4,02/08/2025 07:50 AM,Good
C,2179,Op4,02/15/2025 01:30 PM,Scrap
D,6240,Op1,04/10/2025 07:57 AM,Scrap
D,4091,Op1,10/11/2025 05:37 PM,Scrap
A,6295,Op2,10/30/2025 06:49 PM,Review
A,5141,Op3,05/27/2025 08:42 AM,Good
D,7939,Op1,01/05/2026 01:41 AM,Good
A,2731,Op2,01/24/2025 07:22 PM,Review
C,1161,Op2,06/24/2025 06:14 PM,Scrap
B,8337,Op4,11/07/2025 11:15 AM,Good
A,3065,Op1,10/31/2025 11:29 AM,Review
A,5899,Op2,08/24/2025 02:23 PM,Good
B,9734,Op4,06/16/2025 03:03 AM,Scrap
B,9555,Op4,03/07/2025 04:22 PM,Review
D,3271,Op1,01/22/2025 02:40 AM,Review
D,4830,Op1,01/15/2026 06:28 AM,Scrap
C,6996,Op4,03/29/2025 05:38 AM,Review
B,9455,Op4,06/26/2025 10:46 AM,Review
D,3583,Op2,10/27/2025 12:16 AM,Good
B,2017,Op3,05/02/2025 08:07 AM,Good
A,7040,Op1,08/05/2025 01:19 PM,Good
B,9589,Op1,12/03/2025 06:44 PM,Good
B,5423,Op2,11/03/2025 05:57 PM,Scrap
B,2436,Op4,08/27/2025 07:54 PM,Scrap
A,7572,Op3,11/08/2025 04:33 PM,Good
D,2089,Op2,07/10/2025 08:20 PM,Review
D,3565,Op4,03/17/2025 10:39 PM,Review
A,8678,Op2,06/13/2025 08:40 AM,Scrap
D,2496,Op1,01/24/2025 07:01 AM,Scrap
D,3914,Op2,01/09/2026 05:12 PM,Scrap
B,6866,Op4,10/06/2025 09:49 AM,Good
D,3547,Op1,05/26/2025 05:43 AM,Review
D,6152,Op2,12/21/2025 06:41 AM,Scrap
C,5272,Op4,10/27/2025 09:34 PM,Review
D,2829,Op2,06/07/2025 07:07 PM,Good
C,7306,Op3,08/11/2025 05:14 AM,Good
D,1973,Op2,11/16/2025 08:24 PM,Scrap
B,3450,Op1,07/21/2025 06:50 AM,Good
D,7267,Op4,11/15/2025 07:53 AM,Scrap
D,8922,Op1,01/12/2026 03:56 AM,Good
C,9478,Op2,03/09/2025 01:59 PM,Scrap
D,3489,Op2,04/10/2025 08:43 PM,Review
C,2340,Op1,07/20/2025 08:39 AM,Good
D,8460,Op3,12/20/2025 08:51 AM,Review
D,2910,Op1,11/12/2025 02:04 AM,Scrap
C,8526,Op3,02/02/2025 03:39 PM,Good
D,3478,Op4,12/13/2025 03:22 AM,Review
B,3488,Op3,04/11/2025 09:39 PM,Scrap
C,3920,Op2,01/11/2026 12:21 PM,Scrap
C,7056,Op3,12/19/2025 11:20 AM,Review
B,6268,Op2,10/26/2025 01:00 AM,Scrap
C,5442,Op2,01/21/2025 09:59 PM,Good
C,3184,Op1,08/25/2025 01:52 PM,Review
B,6259,Op3,04/24/2025 11:07 AM,Scrap
B,3803,Op4,01/17/2025 11:02 AM,Scrap
B,9496,Op1,07/20/2025 05:49 PM,Scrap
B,4893,Op2,12/23/2025 08:03 PM,Good
D,8686,Op3,04/07/2025 01:53 PM,Good
B,7571,Op3,09/02/2025 02:24 AM,Scrap
A,3493,Op4,02/14/2025 06:49 AM,Good
C,7844,Op1,12/09/2025 04:55 PM,Scrap
D,7468,Op3,03/13/2025 04:04 PM,Good
A,7227,Op2,11/17/2025 06:02 AM,Good
B,1598,Op4,08/12/2025 03:06 PM,Good
A,2393,Op3,02/21/2025 06:46 PM,Good
B,9321,Op1,10/16/2025 01:19 AM,Scrap
C,5606,Op3,12/24/2025 01:44 AM,Scrap
B,4309,Op1,10/03/2025 09:17 AM,Good
A,6406,Op1,06/14/2025 07:49 PM,Scrap
B,6673,Op4,01/20/2025 09:20 AM,Review
A,2273,Op4,11/05/2025 08:13 PM,Scrap
D,7414,Op1,01/22/2025 04:36 PM,Good
A,9337,Op4,08/31/2025 06:16 AM,Good
C,6632,Op2,01/22/2025 12:19 AM,Review
B,1695,Op1,12/10/2025 12:09 PM,Good
B,2582,Op2,10/30/2025 01:44 AM,Scrap
D,4928,Op1,04/12/2025 12:53 PM,Scrap
B,5988,Op1,05/01/2025 12:39 AM,Review
C,2414,Op4,02/15/2025 06:56 AM,Review
C,9123,Op4,07/31/2025 09:47 PM,Scrap
D,5927,Op1,02/21/2025 05:37 AM,Review
A,5360,Op3,01/22/2025 06:24 PM,Scrap
D,8625,Op3,08/06/2025 05:33 PM,Review
B,7989,Op1,06/05/2025 04:24 AM,Scrap
B,6507,Op1,08/09/2025 10:24 PM,Scrap
D,8634,Op1,07/22/2025 11:17 PM,Good
A,3407,Op1,12/10/2025 07:09 PM,Review
C,4036,Op3,09/09/2025 09:34 PM,Good
B,1741,Op2,07/12/2025 05:35 AM,Good
B,5276,Op2,08/31/2025 04:48 AM,Scrap
B,7065,Op4,01/14/2026 05:39 PM,Good
D,5509,Op2,10/17/2025 09:01 PM,Review
A,5559,Op3,05/10/2025 07:14 AM,Scrap
A,9320,Op3,02/14/2025 06:55 PM,Good
B,6415,Op1,01/07/2026 06:29 PM,Scrap
C,7162,Op2,08/05/2025 12:08 PM,Good
C,2551,Op2,08/19/2025 03:21 AM,Review
C,9857,Op4,09/19/2025 07:29 PM,Scrap
B,6468,Op1,08/27/2025 12:44 PM,Scrap
B,8967,Op3,08/10/2025 05:13 PM,Scrap
B,4106,Op1,05/30/2025 12:01 AM,Good
A,5617,Op3,06/12/2025 02:14 PM,Good
D,5118,Op3,10/17/2025 06:19 PM,Review
C,6880,Op3,07/25/2025 09:50 PM,Good
D,7814,Op4,01/03/2026 02:16 AM,Review
C,4239,Op2,12/23/2025 02:06 AM,Good
C,6477,Op2,01/02/2026 02:12 AM,Good
A,8405,Op4,01/23/2025 11:59 AM,Scrap
C,5098,Op1,01/21/2025 05:54 PM,Good
D,2318,Op1,08/10/2025 04:53 AM,Good
A,4948,Op4,01/30/2025 05:06 AM,Good
B,5577,Op2,09/25/2025 07:42 AM,Scrap
D,6921,Op4,03/06/2025 09:29 PM,Scrap
A,9924,Op3,07/12/2025 11:43 PM,Scrap
B,2189,Op3,06/27/2025 10:28 AM,Review
B,2802,Op4,08/09/2025 04:06 PM,Scrap
D,5250,Op3,07/08/2025 07:30 PM,Review
B,5422,Op1,04/02/2025 10:31 AM,Scrap
D,4712,Op4,11/26/2025 05:25 PM,Review
C,5068,Op1,04/08/2025 07:18 PM,Scrap
C,4681,Op3,06/29/2025 02:36 PM,Scrap
C,4045,Op4,06/25/2025 02:06 PM,Good
A,1789,Op3,01/09/2026 02:39 AM,Review
D,2423,Op3,04/08/2025 07:07 PM,Scrap
C,7567,Op2,12/03/2025 03:25 PM,Scrap
D,5859,Op3,05/07/2025 11:21 AM,Review
B,5973,Op4,11/20/2025 03:20 PM,Good
D,4129,Op3,06/30/2025 02:48 AM,Review
A,9627,Op4,03/19/2025 12:07 PM,Review
C,6283,Op3,04/21/2025 09:12 PM,Good
B,2872,Op2,09/24/2025 09:36 PM,Good
D,7206,Op3,07/10/2025 05:23 AM,Good
C,7812,Op4,07/31/2025 11:04 AM,Good
D,2057,Op4,04/22/2025 11:52 PM,Good
B,8069,Op4,03/26/2025 07:10 PM,Review
B,5923,Op2,12/30/2025 12:23 AM,Scrap
A,6565,Op4,11/01/2025 05:26 AM,Scrap
A,9108,Op2,07/18/2025 07:26 AM,Review
C,3403,Op4,09/30/2025 10:40 AM,Review
A,9671,Op3,05/19/2025 05:18 AM,Review
A,1482,Op3,12/20/2025 07:39 PM,Scrap
C,3941,Op4,03/31/2025 12:44 AM,Scrap
A,9164,Op3,10/05/2025 10:09 AM,Scrap
A,7277,Op1,10/04/2025 07:00 AM,Scrap
D,8732,Op1,02/09/2025 09:11 PM,Good
B,4843,Op2,08/26/2025 05:02 PM,Good
D,2166,Op4,07/22/2025 07:40 PM,Good
A,3939,Op3,10/20/2025 04:19 PM,Review
A,2005,Op1,05/13/2025 10:49 PM,Review
C,9218,Op3,09/13/2025 03:18 AM,Review
B,3746,Op4,05/17/2025 07:57 AM,Review
D,9735,Op3,07/10/2025 02:04 AM,Good
A,7237,Op1,09/13/2025 05:39 PM,Good
B,1570,Op3,11/01/2025 06:52 AM,Scrap
A,1811,Op2,03/21/2025 08:34 AM,Scrap
D,8195,Op1,05/04/2025 03:21 AM,Review
D,7786,Op4,08/16/2025 05:38 AM,Good
A,4102,Op3,09/16/2025 06:58 AM,Review
A,8937,Op2,07/02/2025 06:33 PM,Review
B,4183,Op1,10/28/2025 11:22 PM,Review
D,6832,Op1,03/24/2025 05:20 AM,Good
D,1794,Op2,07/09/2025 02:04 AM,Good
C,4207,Op3,04/09/2025 11:52 PM,Review
D,6173,Op3,04/16/2025 03:05 PM,Good
B,4744,Op4,02/08/2025 12:08 PM,Review
A,9212,Op1,05/22/2025 11:30 AM,Review
B,9284,Op1,11/15/2025 12:41 PM,Good
A,5018,Op3,05/10/2025 08:52 PM,Review
B,5808,Op3,04/25/2025 07:18 AM,Good
D,2022,Op1,10/25/2025 02:20 PM,Good
D,7134,Op4,05/13/2025 10:43 AM,Scrap
D,6500,Op2,09/08/2025 07:54 PM,Scrap
C,2725,Op1,05/24/2025 07:54 PM,Review
A,5608,Op2,12/11/2025 06:57 PM,Review
C,9528,Op3,09/11/2025 12:39 AM,Scrap
D,6469,Op3,12/25/2025 02:15 PM,Good
A,8882,Op1,04/13/2025 01:52 AM,Good
A,7314,Op2,02/09/2025 03:24 PM,Scrap
C,2719,Op2,09/28/2025 04:11 AM,Good
D,4379,Op3,03/16/2025 09:39 AM,Good
B,6407,Op1,06/10/2025 08:39 PM,Good
B,2289,Op2,07/03/2025 09:18 PM,Review
C,8802,Op3,10/22/2025 09:15 PM,Good
A,9962,Op4,05/26/2025 01:35 AM,Review
C,8389,Op3,03/14/2025 01:33 PM,Scrap
C,3483,Op4,08/25/2025 01:58 PM,Good
D,2024,Op1,12/08/2025 11:22 AM,Review
A,3130,Op1,11/12/2025 06:29 PM,Review
D,1066,Op1,07/02/2025 12:53 AM,Scrap
B,9884,Op4,11/07/2025 11:27 PM,Review
A,8216,Op2,03/28/2025 03:43 PM,Good
B,9183,Op2,10/02/2025 03:37 PM,Scrap
D,6338,Op4,05/09/2025 09:30 AM,Scrap
B,2408,Op2,12/06/2025 10:09 AM,Good
C,1801,Op4,05/15/2025 06:30 PM,Scrap
C,1434,Op4,04/30/2025 07:24 AM,Good
C,3917,Op1,09/01/2025 10:57 PM,Good
C,1823,Op3,09/25/2025 01:54 PM,Review
A,6150,Op2,09/13/2025 07:03 AM,Good
A,9860,Op3,08/24/2025 10:23 AM,Scrap
B,6127,Op3,04/15/2025 06:59 PM,Good
B,8316,Op3,08/31/2025 06:10 AM,Good
B,4905,Op1,01/09/2026 02:17 AM,Review
A,7340,Op2,06/04/2025 01:57 AM,Scrap
A,5937,Op2,07/05/2025 08:04 AM,Scrap
C,1390,Op1,09/12/2025 07:10 AM,Scrap
C,5497,Op2,03/19/2025 11:19 PM,Scrap
D,9585,Op3,11/29/2025 01:04 PM,Review
D,8273,Op3,07/02/2025 12:44 PM,Review
D,9675,Op4,12/18/2025 10:05 AM,Scrap
D,9214,Op4,01/17/2025 04:11 AM,Good
D,3634,Op4,02/06/2025 11:22 PM,Good
A,8097,Op4,06/08/2025 08:39 PM,Scrap
A,5330,Op1,08/21/2025 02:09 PM,Good
D,4351,Op3,07/28/2025 12:37 PM,Good
B,1687,Op4,10/25/2025 04:22 AM,Review
C,1839,Op3,08/07/2025 09:43 AM,Scrap
D,7135,Op3,08/09/2025 04:24 AM,Scrap
A,7945,Op3,02/22/2025 02:14 AM,Review
C,3687,Op1,07/04/2025 08:06 PM,Good
D,7563,Op3,12/18/2025 08:38 AM,Scrap
A,3024,Op3,03/14/2025 01:49 AM,Review
D,6860,Op1,12/02/2025 04:11 AM,Scrap
A,3766,Op2,09/19/2025 03:00 AM,Good
C,7029,Op4,02/17/2025 11:26 PM,Review
C,1289,Op1,04/13/2025 04:38 PM,Scrap
B,4567,Op3,06/11/2025 12:59 AM,Review
D,4407,Op2,04/05/2025 01:05 PM,Good
A,8837,Op4,07/20/2025 10:39 PM,Good
C,1651,Op1,08/27/2025 02:30 AM,Scrap
C,8717,Op3,11/30/2025 03:46 AM,Good
